Country Name,Country Code,Population,Fertility Rate,Life Expectancy,Year
Sierra Leone,SLE,3525399.0,6.715,40.861,1982
El Salvador,SLV,4725720.0,4.82,57.042,1982
San Marino,SMR,21943.0,4.41984722608222,62.41575713289512,1982
Somalia,SOM,6716448.0,7.053,45.391,1982
Serbia,SRB,182505664.93076923,4.41984722608222,62.41575713289512,1982
Sub-Saharan Africa (excluding high income),SSA,408512620.0,6.71579858338152,48.7942494080561,1982
South Sudan,SSD,5011726.0,6.813,39.41,1982
Sub-Saharan Africa,SSF,408577033.0,6.7152827341967,48.7974860265022,1982
Small states,SST,21407908.0,4.39626856822513,62.4389322288054,1982
Sao Tome and Principe,STP,98706.0,6.276,60.683,1982
Suriname,SUR,364032.0,3.715,66.371,1982
Slovak Republic,SVK,5055099.0,2.28,70.6890243902439,1982
Slovenia,SVN,1910334.0,1.93,71.0536585365854,1982
Sweden,SWE,8325263.0,1.62,76.3273170731707,1982
Swaziland,SWZ,639237.0,6.537,55.881,1982
Sint Maarten (Dutch part),SXM,182505664.93076923,4.41984722608222,62.41575713289512,1982
Seychelles,SYC,64413.0,3.5,69.3243902439024,1982
Syrian Arab Republic,SYR,9590227.0,6.843,66.928,1982
Turks and Caicos Islands,TCA,8244.0,4.41984722608222,62.41575713289512,1982
Chad,TCD,4715197.0,7.023,45.269,1982
East Asia & Pacific (IDA & IBRD countries),TEA,1386477554.0,3.02497420210519,66.0639614901429,1982
Europe & Central Asia (IDA & IBRD countries),TEC,398033246.0,2.57275103655022,67.3269582454803,1982
Togo,TGO,2915066.0,7.099,53.365,1982
Thailand,THA,49267560.0,3.024,65.635,1982
Tajikistan,TJK,4140258.0,5.613,63.184,1982
Turkmenistan,TKM,3019066.0,4.895,61.622,1982
Latin America & the Caribbean (IDA & IBRD countries),TLA,365662995.0,4.09158722958344,64.6959732512168,1982
Timor-Leste,TLS,604430.0,5.13,38.174,1982
Middle East & North Africa (IDA & IBRD countries),TMN,178440308.0,6.13209029253945,58.7334423049359,1982
Tonga,TON,93681.0,5.475,67.978,1982
South Asia (IDA & IBRD),TSA,943781613.0,4.99385311540412,54.8903318374756,1982
Sub-Saharan Africa (IDA & IBRD countries),TSS,408577033.0,6.7152827341967,48.7974860265022,1982
Trinidad and Tobago,TTO,1120611.0,3.261,67.239,1982
Tunisia,TUN,6733961.0,4.915,63.771,1982
Turkey,TUR,46025357.0,4.155,59.915,1982
Tuvalu,TUV,8284.0,4.41984722608222,62.41575713289512,1982
Tanzania,TZA,19891548.0,6.58,50.692,1982
Uganda,UGA,13323332.0,7.101,49.096,1982
Ukraine,UKR,50384000.0,1.98,68.901243902439,1982
Upper middle income,UMC,1794276246.0,3.02468327111503,66.3897377164237,1982
Uruguay,URY,2954282.0,2.615,70.814,1982
United States,USA,231664000.0,1.8275,74.3609756097561,1982
Uzbekistan,UZB,16790069.0,4.868,65.206,1982
St. Vincent and the Grenadines,VCT,102204.0,3.692,68.21,1982
"Venezuela, RB",VEN,16185894.0,4.014,68.593,1982
British Virgin Islands,VGB,11712.0,4.41984722608222,62.41575713289512,1982
Virgin Islands (U.S.),VIR,100068.0,3.0,72.166243902439,1982
Vietnam,VNM,56931824.0,4.691,68.214,1982
Vanuatu,VUT,121435.0,5.43,59.477,1982
World,WLD,4599181618.0,3.63668139148359,63.5172326600558,1982
Samoa,WSM,157403.0,5.968,60.791,1982
Kosovo,XKX,1582000.0,4.88,66.1975609756098,1982
"Yemen, Rep.",YEM,8764621.0,8.825,52.577,1982
South Africa,ZAF,31330259.0,4.646,58.287,1982
Zambia,ZMB,6305709.0,6.946,50.525,1982
Zimbabwe,ZWE,7721536.0,6.811,60.386,1982
Aruba,ABW,62201.0,2.353,72.929,1983
Afghanistan,AFG,12389269.0,7.452,43.963,1983
Angola,AGO,9931562.0,7.413,40.97,1983
Albania,ALB,2843960.0,3.383,70.876,1983
Andorra,AND,40867.0,4.378528083515292,62.69726473027995,1983
Arab World,ARB,182005827.0,6.09027331518345,60.4044863062543,1983
United Arab Emirates,ARE,1253060.0,5.283,69.04,1983
Argentina,ARG,29454738.0,3.163,70.234,1983
Armenia,ARM,3238594.0,2.517,70.519,1983
American Samoa,ASM,36160.0,4.378528083515292,62.69726473027995,1983
Antigua and Barbuda,ATG,71639.0,2.098,69.671,1983
Australia,AUS,15369000.0,1.924,75.1463414634146,1983
Austria,AUT,7561910.0,1.56,73.0121951219512,1983
Azerbaijan,AZE,6452076.0,3.293,64.587,1983
Burundi,BDI,4448728.0,7.438,48.317,1983
Belgium,BEL,9855520.0,1.57,73.8690243902439,1983
Benin,BEN,4039949.0,7.01,48.71,1983
Burkina Faso,BFA,7340905.0,7.167,48.486,1983
Bangladesh,BGD,88338242.0,5.884,54.678,1983
Bulgaria,BGR,8939738.0,2.01,71.3863414634146,1983
Bahrain,BHR,396454.0,4.578,70.65,1983
"Bahamas, The",BHS,225187.0,2.965,69.212,1983
Bosnia and Herzegovina,BIH,4308106.0,1.998,71.061,1983
Belarus,BLR,9843000.0,2.11,70.0646585365854,1983
Belize,BLZ,155822.0,5.336,70.575,1983
Bermuda,BMU,55930.0,4.378528083515292,62.69726473027995,1983
Bolivia,BOL,5959960.0,5.472,51.466,1983
Brazil,BRA,129882321.0,3.743,62.866,1983
Barbados,BRB,254518.0,1.889,69.602,1983
Brunei Darussalam,BRN,212136.0,3.751,71.056,1983
Bhutan,BTN,441847.0,6.41,47.702,1983
Botswana,BWA,1113539.0,5.826,62.029,1983
Central African Republic,CAF,2493135.0,5.953,49.694,1983
Canada,CAN,25456000.0,1.68,76.0363414634146,1983
Central Europe and the Baltics,CEB,108326895.0,2.14354529394698,70.3896109824106,1983
Switzerland,CHE,6418773.0,1.52,76.0312195121951,1983
Channel Islands,CHI,131156.0,1.433,74.101,1983
Chile,CHL,11797534.0,2.691,70.798,1983
China,CHN,1023310000.0,2.582,67.933,1983
Cote d'Ivoire,CIV,9432731.0,7.278,51.885,1983
Cameroon,CMR,9445003.0,6.704,52.266,1983
"Congo, Dem. Rep.",COD,28404876.0,6.612,47.208,1983
"Congo, Rep.",COG,2009165.0,5.959,56.729,1983
Colombia,COL,29687094.0,3.634,66.965,1983
Comoros,COM,336096.0,7.026,52.58,1983
Cabo Verde,CPV,303368.0,6.075,62.664,1983
Costa Rica,CRI,2589930.0,3.482,73.612,1983
Caribbean small states,CSS,5702754.0,3.39605845645882,68.9370258053716,1983
Cuba,CUB,9966733.0,1.825,74.323,1983
Curacao,CUW,151159.0,4.378528083515292,62.69726473027995,1983
Cayman Islands,CYM,17906.0,4.378528083515292,62.69726473027995,1983
Cyprus,CYP,694077.0,2.438,75.359,1983
Czech Republic,CZE,10323856.0,1.97,70.5914634146341,1983
Germany,DEU,78128282.0,1.33,73.5051951219512,1983
Djibouti,DJI,393802.0,6.426,54.828,1983
Dominica,DMA,74747.0,4.378528083515292,62.69726473027995,1983
Denmark,DNK,5114297.0,1.38,74.4204878048781,1983
Dominican Republic,DOM,6214857.0,4.082,64.247,1983
Algeria,DZA,21228289.0,6.237,62.047,1983
East Asia & Pacific (excluding high income),EAP,1428333977.0,3.00131641659576,66.4243109149731,1983
Early-demographic dividend,EAR,1718098032.0,4.93407054573056,57.596124393676,1983
East Asia & Pacific,EAS,1633628204.0,2.85808952822448,67.4281612698751,1983
Europe & Central Asia (excluding high income),ECA,365350752.0,2.62123576404632,67.056361350972,1983
Europe & Central Asia,ECS,808524728.0,2.13145720061998,70.8190152041582,1983
Ecuador,ECU,8606213.0,4.401,64.896,1983
"Egypt, Arab Rep.",EGY,47594556.0,5.489,60.378,1983
Euro area,EMU,304920007.0,1.63887120290519,74.2297241829691,1983
Eritrea,ERI,2598410.0,6.683,47.441,1983
Spain,ESP,38171525.0,1.8,75.9090243902439,1983
Estonia,EST,1508745.0,2.16,69.3756097560976,1983
Ethiopia,ETH,38285883.0,7.424,43.884,1983
European Union,EUU,468468840.0,1.75211777375526,73.5279445288946,1983
Fragile and conflict affected situations,FCS,221432781.0,6.37653693924056,52.103891056762,1983
Finland,FIN,4855787.0,1.74,74.2009756097561,1983
Fiji,FJI,685391.0,3.755,63.811,1983
France,FRA,56156284.0,1.86,74.8,1983
Faroe Islands,FRO,44700.0,2.2,62.69726473027995,1983
"Micronesia, Fed. Sts.",FSM,80678.0,5.894,65.452,1983
Gabon,GAB,787013.0,5.723,57.574,1983
United Kingdom,GBR,56332848.0,1.77,74.3780487804878,1983
Georgia,GEO,4582900.0,2.277,69.844,1983
Ghana,GHA,11895125.0,6.31,53.272,1983
Gibraltar,GIB,30383.0,4.378528083515292,62.69726473027995,1983
Guinea,GIN,4810496.0,6.602,43.607,1983
"Gambia, The",GMB,673238.0,6.277,48.603,1983
Guinea-Bissau,GNB,854113.0,6.694,46.737,1983
Equatorial Guinea,GNQ,314475.0,5.903,45.604,1983
Greece,GRC,9846627.0,1.94,74.5658536585366,1983
Grenada,GRD,95985.0,4.245,67.233,1983
Greenland,GRL,52100.0,2.054,63.3,1983
Guatemala,GTM,7847472.0,6.086,58.661,1983
Guam,GUM,111402.0,3.1,70.151,1983
Guyana,GUY,778948.0,3.548,62.684,1983
High income,HIC,949114272.0,1.87544881917345,73.9959603762461,1983
"Hong Kong SAR, China",HKG,5345100.0,1.722,75.2756097560976,1983
Honduras,HND,4031349.0,5.932,62.051,1983
Heavily indebted poor countries (HIPC),HPC,293492340.0,6.86599082118981,48.3298548047762,1983
Croatia,HRV,4659000.0,1.88,70.2748780487805,1983
Haiti,HTI,6096692.0,6.149,51.892,1983
Hungary,HUN,10689463.0,1.75,68.9736585365854,1983
IBRD only,IBD,3061651492.0,3.56371478713598,63.3293119489984,1983
IDA & IBRD total,IBT,3756519727.0,4.05594713707905,61.2217868146369,1983
IDA total,IDA,694868235.0,6.42800723956124,51.957111546058,1983
IDA blend,IDB,230943958.0,6.38916554060615,54.3978918820275,1983
Indonesia,IDN,158044343.0,4.028,60.836,1983
IDA only,IDX,463924277.0,6.44710853059788,50.7423580545316,1983
Isle of Man,IMN,62730.0,4.378528083515292,62.69726473027995,1983
India,IND,746949067.0,4.636,55.099,1983
Ireland,IRL,3510600.0,2.74,73.3136829268293,1983
"Iran, Islamic Rep.",IRN,43645092.0,6.47,53.293,1983
Iraq,IRQ,14825789.0,6.338,59.85,1983
Iceland,ISL,236977.0,2.24,76.8456097560976,1983
Israel,ISR,4105000.0,3.106,74.4585365853658,1983
Italy,ITA,56564074.0,1.51,74.640243902439,1983
Jamaica,JAM,2273666.0,3.477,72.052,1983
Jordan,JOR,2667470.0,6.94,67.5,1983
Japan,JPN,119259000.0,1.8,76.9614634146342,1983
Kazakhstan,KAZ,15030495.0,3.04,67.6621951219512,1983
Kenya,KEN,18239404.0,7.16,58.869,1983
Kyrgyz Republic,KGZ,3838300.0,4.195,64.077512195122,1983
Cambodia,KHM,7168236.0,6.296,44.173,1983
Kiribati,KIR,61768.0,4.988,57.49,1983
St. Kitts and Nevis,KNA,42542.0,4.378528083515292,62.69726473027995,1983
"Korea, Rep.",KOR,39910403.0,2.06,67.5463414634146,1983
Kuwait,KWT,1580638.0,4.83,70.47,1983
Latin America & Caribbean (excluding high income),LAC,367690458.0,3.97844260907442,65.0777039446092,1983
Lao PDR,LAO,3489977.0,6.363,50.14,1983
Lebanon,LBN,2651292.0,3.692,68.475,1983
Liberia,LBR,2102911.0,6.946,47.032,1983
Libya,LBY,3614689.0,6.63,65.793,1983
St. Lucia,LCA,122740.0,4.161,70.074,1983
Latin America & Caribbean,LCN,387868173.0,3.90602724047875,65.3906851145191,1983
Least developed countries: UN classification,LDC,424613917.0,6.49502611187628,49.4862579235407,1983
Low income,LIC,269480791.0,6.55186943062724,48.3678876889077,1983
Liechtenstein,LIE,26765.0,4.378528083515292,62.69726473027995,1983
Sri Lanka,LKA,15726802.0,3.12,68.975,1983
Lower middle income,LMC,1638787693.0,4.92199358786461,57.1195673049865,1983
Low & middle income,LMY,3732147825.0,4.06488092795511,61.1500747495694,1983
Lesotho,LSO,1410439.0,5.436,55.462,1983
Late-demographic dividend,LTE,1669422093.0,2.79540384816939,67.5064200514097,1983
Lithuania,LTU,3485192.0,2.1,70.7778048780488,1983
Luxembourg,LUX,365622.0,1.43,72.9588780487805,1983
Latvia,LVA,2546011.0,2.07,69.1190243902439,1983
"Macao SAR, China",MAC,260997.0,2.046,75.02,1983
St. Martin (French part),MAF,10547.0,2.4,72.7682926829268,1983
Morocco,MAR,21528502.0,5.291,59.937,1983
Monaco,MCO,28095.0,4.378528083515292,62.69726473027995,1983
Moldova,MDA,3500000.0,2.585,65.499,1983
Madagascar,MDG,9504281.0,6.477,49.56,1983
Maldives,MDV,176356.0,7.219,55.826,1983
Middle East & North Africa,MEA,205229901.0,6.02147418858183,60.188557236788,1983
Mexico,MEX,74196548.0,4.296,67.949,1983
Marshall Islands,MHL,34892.0,4.378528083515292,62.69726473027995,1983
Middle income,MIC,3462667034.0,3.88167383247639,62.1470406033987,1983
"Macedonia, FYR",MKD,1965895.0,2.426,69.162,1983
Mali,MLI,7543743.0,7.15,41.879,1983
Malta,MLT,330524.0,1.92,74.4305609756098,1983
Myanmar,MMR,35697943.0,4.547,56.145,1983
Middle East & North Africa (excluding high income),MNA,184129812.0,6.04858869026638,59.309807844696,1983
Montenegro,MNE,594506.0,2.192,73.693,1983
Mongolia,MNG,1823216.0,5.696,57.595,1983
Northern Mariana Islands,MNP,23503.0,4.378528083515292,62.69726473027995,1983
Mozambique,MOZ,12657708.0,6.392,41.597,1983
Mauritania,MRT,1672496.0,6.324,55.986,1983
Mauritius,MUS,1001691.0,2.325,68.0376097560976,1983
Malawi,MWI,6661358.0,7.585,45.668,1983
Malaysia,MYS,14818617.0,3.925,68.93,1983
North America,NAC,259303930.0,1.78689768116968,74.6178629823143,1983
Namibia,NAM,1081081.0,6.145,58.685,1983
New Caledonia,NCL,148700.0,3.33,68.5878048780488,1983
Niger,NER,6529894.0,7.886,40.385,1983
Nigeria,NGA,79462277.0,6.749,46.021,1983
Nicaragua,NIC,3527939.0,5.762,59.691,1983
Netherlands,NLD,14367070.0,1.47,76.1641463414634,1983
Norway,NOR,4128432.0,1.66,76.0668292682927,1983
Nepal,NPL,15974420.0,5.597,48.673,1983
Nauru,NRU,7855.0,4.378528083515292,62.69726473027995,1983
New Zealand,NZL,3199300.0,1.92,73.7756097560976,1983
OECD members,OED,1012713908.0,2.05713651751349,73.1130666763719,1983
Oman,OMN,1361097.0,8.34,62.355,1983
Other small states,OSS,14639787.0,4.71230534107076,60.3942800981512,1983
Pakistan,PAK,86297640.0,6.46,57.926,1983
Panama,PAN,2121939.0,3.581,71.165,1983
Peru,PER,18660439.0,4.6,61.836,1983
Philippines,PHL,51455033.0,4.883,63.073,1983
Palau,PLW,13012.0,4.378528083515292,62.69726473027995,1983
Papua New Guinea,PNG,3594004.0,5.415,57.172,1983
Poland,POL,36571808.0,2.42,71.0,1983
Pre-demographic dividend,PRE,345711225.0,6.84439652383074,48.3455143192501,1983
Puerto Rico,PRI,3311138.0,2.436,74.0366341463415,1983
"Korea, Dem. People’s Rep.",PRK,18298214.0,2.701,67.255,1983
Portugal,PRT,9957865.0,1.95,72.2658536585366,1983
Paraguay,PRY,3465793.0,5.087,67.1,1983
West Bank and Gaza,PSE,185937706.6,4.378528083515292,62.69726473027995,1983
Pacific island small states,PSS,1523012.0,4.77730233378852,62.3394853568589,1983
Post-demographic dividend,PST,926784900.0,1.765570333865,74.0260727141432,1983
French Polynesia,PYF,165613.0,3.812,66.394,1983
Qatar,QAT,309479.0,5.322,73.52,1983
Romania,ROU,22588790.0,2.06,69.7263414634147,1983
Russian Federation,RUS,141668000.0,2.11,67.6526829268293,1983
Rwanda,RWA,5673614.0,8.357,50.708,1983
South Asia,SAS,966293643.0,4.92275629748601,55.2865614936639,1983
Saudi Arabia,SAU,11763837.0,6.933,65.285,1983
Sudan,SDN,16107730.0,6.605,54.534,1983
Senegal,SEN,6100495.0,7.221,51.945,1983
Singapore,SGP,2681061.0,1.61,73.0365853658537,1983
Solomon Islands,SLB,254596.0,6.431,58.203,1983
Sierra Leone,SLE,3608751.0,6.724,40.796,1983
El Salvador,SLV,4792903.0,4.684,57.585,1983
San Marino,SMR,22210.0,4.378528083515292,62.69726473027995,1983
Somalia,SOM,6740220.0,7.08,45.693,1983
Serbia,SRB,185937706.6,4.378528083515292,62.69726473027995,1983
Sub-Saharan Africa (excluding high income),SSA,420349183.0,6.6848597040417,49.0510792116044,1983
South Sudan,SSD,5170558.0,6.806,39.671,1983
Sub-Saharan Africa,SSF,420413518.0,6.6848597040417,49.0543435795605,1983
Small states,SST,21865553.0,4.36877547220631,62.728008552179,1983
Sao Tome and Principe,STP,100318.0,6.217,60.75,1983
Suriname,SUR,365300.0,3.64,66.582,1983
Slovak Republic,SVK,5091971.0,2.28,70.4790243902439,1983
Slovenia,SVN,1922321.0,1.81,70.5414634146342,1983
Sweden,SWE,8329033.0,1.61,76.5517073170732,1983
Swaziland,SWZ,658320.0,6.468,56.677,1983
Sint Maarten (Dutch part),SXM,185937706.6,4.378528083515292,62.69726473027995,1983
Seychelles,SYC,64335.0,4.378528083515292,70.3829268292683,1983
Syrian Arab Republic,SYR,9938847.0,6.695,67.477,1983
Turks and Caicos Islands,TCA,8669.0,4.378528083515292,62.69726473027995,1983
Chad,TCD,4829094.0,7.056,45.55,1983
East Asia & Pacific (IDA & IBRD countries),TEA,1410012615.0,3.00557757690265,66.4135302891136,1983
Europe & Central Asia (IDA & IBRD countries),TEC,401922560.0,2.60261580799044,67.4219953431196,1983
Togo,TGO,3026238.0,7.031,53.839,1983
Thailand,THA,50186199.0,2.859,66.353,1983
Tajikistan,TJK,4265247.0,5.599,63.442,1983
Turkmenistan,TKM,3091511.0,4.791,61.92,1983
Latin America & the Caribbean (IDA & IBRD countries),TLA,373747579.0,3.98239281502739,65.0672707713339,1983
Timor-Leste,TLS,624648.0,5.256,40.132,1983
Middle East & North Africa (IDA & IBRD countries),TMN,184129812.0,6.04858869026638,59.309807844696,1983
Tonga,TON,93774.0,5.385,68.23,1983
South Asia (IDA & IBRD),TSA,966293643.0,4.92275629748601,55.2865614936639,1983
Sub-Saharan Africa (IDA & IBRD countries),TSS,420413518.0,6.6848597040417,49.0543435795605,1983
Trinidad and Tobago,TTO,1138676.0,3.218,67.335,1983
Tunisia,TUN,6930387.0,4.752,64.532,1983
Turkey,TUR,47073422.0,4.021,60.52,1983
Tuvalu,TUV,8413.0,4.378528083515292,62.69726473027995,1983
Tanzania,TZA,20524666.0,6.542,50.788,1983
Uganda,UGA,13735271.0,7.102,48.842,1983
Ukraine,UKR,50564000.0,2.08,69.0774878048781,1983
Upper middle income,UMC,1823879341.0,3.01039692942004,66.6832909332772,1983
Uruguay,URY,2973463.0,2.574,71.085,1983
United States,USA,233792000.0,1.799,74.4634146341463,1983
Uzbekistan,UZB,17221212.0,4.763,65.504,1983
St. Vincent and the Grenadines,VCT,102984.0,3.561,68.528,1983
"Venezuela, RB",VEN,16617346.0,3.933,68.795,1983
British Virgin Islands,VGB,12188.0,4.378528083515292,62.69726473027995,1983
Virgin Islands (U.S.),VIR,100348.0,2.973,72.410243902439,1983
Vietnam,VNM,58277387.0,4.521,68.45,1983
Vanuatu,VUT,124249.0,5.356,59.989,1983
World,WLD,4681262097.0,3.60335653410021,63.7575261423087,1983
Samoa,WSM,158384.0,5.85,61.283,1983
Kosovo,XKX,1614000.0,4.48,66.3975609756098,1983
"Yemen, Rep.",YEM,9111097.0,8.847,53.489,1983
South Africa,ZAF,32139708.0,4.542,58.69,1983
Zambia,ZMB,6521542.0,6.877,49.986,1983
Zimbabwe,ZWE,8027565.0,6.633,60.746,1983
Aruba,ABW,62836.0,2.342,73.071,1984
Afghanistan,AFG,12047115.0,7.455,44.747,1984
Angola,AGO,10277321.0,7.394,41.085,1984
Albania,ALB,2904429.0,3.323,71.134,1984
Andorra,AND,42706.0,4.326207330557499,63.03403615639932,1984
Arab World,ARB,187610756.0,5.9941504144036,61.0805066991468,1984
United Arab Emirates,ARE,1318478.0,5.215,69.452,1984
Argentina,ARG,29920904.0,3.123,70.438,1984
Armenia,ARM,3285595.0,2.538,70.15,1984
American Samoa,ASM,37688.0,4.326207330557499,63.03403615639932,1984
Antigua and Barbuda,ATG,70725.0,2.098,69.931,1984
Australia,AUS,15544000.0,1.84,75.3878048780488,1984
Austria,AUT,7561434.0,1.52,73.6121951219512,1984
Azerbaijan,AZE,6557585.0,3.259,64.759,1984
Burundi,BDI,4571292.0,7.459,48.618,1984
Belgium,BEL,9855372.0,1.54,74.4048780487805,1984
Benin,BEN,4156819.0,6.994,49.339,1984
Burkina Faso,BFA,7531242.0,7.159,48.992,1984
Bangladesh,BGD,90732362.0,5.698,55.102,1984
Bulgaria,BGR,8960679.0,2.01,71.499756097561,1984
Bahrain,BHR,407227.0,4.47,70.956,1984
"Bahamas, The",BHS,230015.0,2.919,69.438,1984
Bosnia and Herzegovina,BIH,4350746.0,1.964,71.315,1984
Belarus,BLR,9910000.0,2.11,70.2719268292683,1984
Belize,BLZ,160347.0,5.17,70.865,1984
Bermuda,BMU,56423.0,4.326207330557499,63.03403615639932,1984
Bolivia,BOL,6085496.0,5.386,51.965,1984
Brazil,BRA,132800684.0,3.618,63.185,1984
Barbados,BRB,255193.0,1.858,69.878,1984
Brunei Darussalam,BRN,218227.0,3.675,71.326,1984
Bhutan,BTN,453720.0,6.362,48.442,1984
Botswana,BWA,1151292.0,5.644,62.334,1984
Central African Republic,CAF,2565803.0,5.949,49.799,1984
Canada,CAN,25702000.0,1.65,76.3175609756098,1984
Central Europe and the Baltics,CEB,108853181.0,2.16421613272292,70.3490175773774,1984
Switzerland,CHE,6441865.0,1.53,76.6085365853659,1984
Channel Islands,CHI,132453.0,1.434,74.3,1984
Chile,CHL,11985658.0,2.678,71.288,1984
China,CHN,1036825000.0,2.623,68.21,1984
Cote d'Ivoire,CIV,9826055.0,7.176,52.215,1984
Cameroon,CMR,9742263.0,6.707,52.518,1984
"Congo, Dem. Rep.",COD,29121474.0,6.636,47.461,1984
"Congo, Rep.",COG,2068132.0,5.866,56.835,1984
Colombia,COL,30350086.0,3.526,67.315,1984
Comoros,COM,345466.0,6.982,53.221,1984
Cabo Verde,CPV,309397.0,5.979,62.958,1984
Costa Rica,CRI,2659781.0,3.448,74.035,1984
Caribbean small states,CSS,5766957.0,3.32031612381835,69.075934978453,1984
Cuba,CUB,10017059.0,1.832,74.435,1984
Curacao,CUW,151940.0,4.326207330557499,63.03403615639932,1984
Cayman Islands,CYM,18543.0,4.326207330557499,63.03403615639932,1984
Cyprus,CYP,697717.0,2.453,75.541,1984
Czech Republic,CZE,10330213.0,1.97,70.8375609756098,1984
Germany,DEU,77858685.0,1.29,73.7829268292683,1984
Djibouti,DJI,406017.0,6.378,55.174,1984
Dominica,DMA,74213.0,4.326207330557499,63.03403615639932,1984
Denmark,DNK,5111619.0,1.4,74.5621951219512,1984
Dominican Republic,DOM,6351572.0,3.978,64.714,1984
Algeria,DZA,21893853.0,6.038,63.156,1984
East Asia & Pacific (excluding high income),EAP,1451090682.0,2.99625113025358,66.7411509624657,1984
Early-demographic dividend,EAR,1761829094.0,4.84594474657411,58.0220155936784,1984
East Asia & Pacific,EAS,1658253760.0,2.84620134178247,67.7553971939424,1984
Europe & Central Asia (excluding high income),ECA,369141750.0,2.6007789020214,67.0503103086989,1984
Europe & Central Asia,ECS,813281381.0,2.10671129016432,70.9693904167094,1984
Ecuador,ECU,8823751.0,4.305,65.511,1984
"Egypt, Arab Rep.",EGY,48868951.0,5.444,61.097,1984
Euro area,EMU,305432240.0,1.60146834738999,74.5878752489138,1984
Eritrea,ERI,2674289.0,6.665,47.695,1984
Spain,ESP,38330364.0,1.73,76.2953658536586,1984
Estonia,EST,1518617.0,2.17,69.2780487804878,1984
Ethiopia,ETH,39518801.0,7.437,44.198,1984
European Union,EUU,469501597.0,1.73378205486421,73.8030282771145,1984
Fragile and conflict affected situations,FCS,226660414.0,6.31628415374605,52.5031372535909,1984
Finland,FIN,4881803.0,1.69,74.5190243902439,1984
Fiji,FJI,700366.0,3.693,64.074,1984
France,FRA,56470769.0,1.86,75.0,1984
Faroe Islands,FRO,45122.0,2.2,63.03403615639932,1984
"Micronesia, Fed. Sts.",FSM,83240.0,5.752,65.541,1984
Gabon,GAB,808083.0,5.712,58.398,1984
United Kingdom,GBR,56422072.0,1.77,74.7780487804878,1984
Georgia,GEO,4622200.0,2.275,69.954,1984
Ghana,GHA,12311158.0,6.223,53.67,1984
Gibraltar,GIB,30325.0,4.326207330557499,63.03403615639932,1984
Guinea,GIN,4943144.0,6.619,44.522,1984
"Gambia, The",GMB,701104.0,6.248,49.308,1984
Guinea-Bissau,GNB,876873.0,6.727,47.084,1984
Equatorial Guinea,GNQ,338086.0,5.926,46.074,1984
Greece,GRC,9895801.0,1.83,74.8291219512195,1984
Grenada,GRD,98439.0,4.243,67.449,1984
Greenland,GRL,52700.0,2.107,63.4665853658537,1984
Guatemala,GTM,8042897.0,5.977,59.154,1984
Guam,GUM,113961.0,3.092,70.431,1984
Guyana,GUY,775219.0,3.452,62.741,1984
High income,HIC,955524429.0,1.84718811690625,74.279790328352,1984
"Hong Kong SAR, China",HKG,5397900.0,1.559,76.0292682926829,1984
Honduras,HND,4154887.0,5.802,62.859,1984
Heavily indebted poor countries (HIPC),HPC,301260428.0,6.84074418087773,48.6283181294624,1984
Croatia,HRV,4680000.0,1.87,70.2185365853659,1984
Haiti,HTI,6240329.0,6.106,52.279,1984
Hungary,HUN,10668095.0,1.75,69.0258536585366,1984
IBRD only,IBD,3117857855.0,3.5261732125306,63.6132175028954,1984
IDA & IBRD total,IBT,3832103030.0,4.01634239925631,61.5036801986098,1984
IDA total,IDA,714245175.0,6.36947681966189,52.3157973958851,1984
IDA blend,IDB,237935069.0,6.34850408644189,54.6307298577913,1984
Indonesia,IDN,161555583.0,3.887,61.203,1984
IDA only,IDX,476310106.0,6.37981970333546,51.1596515534885,1984
Isle of Man,IMN,62487.0,4.326207330557499,63.03403615639932,1984
India,IND,764245202.0,4.563,55.468,1984
Ireland,IRL,3532423.0,2.58,73.5314634146342,1984
"Iran, Islamic Rep.",IRN,45474708.0,6.374,53.995,1984
Iraq,IRQ,15205501.0,6.276,60.393,1984
Iceland,ISL,239511.0,2.08,77.5765853658537,1984
Israel,ISR,4159000.0,3.082,74.8073170731707,1984
Italy,ITA,56576718.0,1.46,75.389512195122,1984
Jamaica,JAM,2308947.0,3.394,72.135,1984
Jordan,JOR,2780428.0,6.777,67.899,1984
Japan,JPN,120018000.0,1.81,77.3653658536585,1984
Kazakhstan,KAZ,15214051.0,3.08,68.5365853658537,1984
Kenya,KEN,18937738.0,7.042,59.039,1984
Kyrgyz Republic,KGZ,3916400.0,4.16,64.5049268292683,1984
Cambodia,KHM,7446019.0,6.338,48.025,1984
Kiribati,KIR,62765.0,4.952,57.768,1984
St. Kitts and Nevis,KNA,42294.0,4.326207330557499,63.03403615639932,1984
"Korea, Rep.",KOR,40405956.0,1.74,68.1951219512195,1984
Kuwait,KWT,1655833.0,4.61,70.752,1984
Latin America & Caribbean (excluding high income),LAC,375614401.0,3.87019149612813,65.4327922714546,1984
Lao PDR,LAO,3586381.0,6.369,50.58,1984
Lebanon,LBN,2667220.0,3.587,68.681,1984
Liberia,LBR,2159089.0,6.917,47.206,1984
Libya,LBY,3746715.0,6.435,66.235,1984
St. Lucia,LCA,124468.0,4.014,70.329,1984
Latin America & Caribbean,LCN,396059351.0,3.80303580381317,65.7438283759256,1984
Least developed countries: UN classification,LDC,435737690.0,6.43255372070692,49.8914620698693,1984
Low income,LIC,276057603.0,6.53155730028575,48.6925937572493,1984
